,username,tweet_id,tweet_text,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image,org
1312,fayeactII,1617559666879533062,ขนาดเมื่อวันเสาร์ แถวตึกกสิกรตรงอารีย์ มีรถเข็นลงฟุตบาทมาจอดบนถนน 3-4 คัน แล้ววันธรรมดาจะขนาดไหน วันก่อนนู้นก็เจอแถวรพ.พญาไท 2 ปิ้งไก่ ปิ้งหมู ควันขโมง เฮ้ออออออออออออออ,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-01-23 16:27:32,2024-02-20 21:31:19,https://twitter.com/fayeactII/status/1617559666879533062,,,[],
1313,7xiner,1621675393273970688,อห สมัยเรียนปีหนึ่งที่จุฬาเวนคืนที่คืออุเทนดุมาก กลัวมาก ดักตามสะพานลอย ฟุตบาทถ.พญาไท หอใน ตบเนคไทกะเข็มขัดนิสิตชาย เพื่อนที่คณะก็เคยมาแล้ว นิสิตหญิงหอในบางคนโดนข่มขู่ต่างๆ เวลาเดินเจอต้องเลี่ยง ห้ามสบตา ไปไหนต้องไปเป็นกลุ่มใหญ่ๆ ใช้ชีวิตท่ามกลางความหวาดระแวงมันไม่สนุกเลย,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-02-04 1:01:57,2024-02-20 21:31:19,https://twitter.com/7xiner/status/1621675393273970688,,,[],
1314,lilac15JTK,1706215605299536336,แยกพญาไทน้ำท่วมสูงเลยฟุตบาทแล้วจ้า,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-09-25 7:54:34,2024-02-20 21:31:19,https://twitter.com/lilac15JTK/status/1706215605299536336,,,[],
1315,DiFeuxng3,1626743160738291712,ทางเท้าก็เน่าสุดๆ ตั้งแต่แยกไฟฉายไปยันแยกพรานนก ไฟทางเท้าก็มิดชิหาย ไฟหน้าจอโทรศัพท์ยังสว่างกว่า นี่ยังไม่นับเส้นไฟฉายตัดใหม่ที่ทะลุไปข้างหลัง ทางตั้งแปดเลนแต่ไฟทางแม่งมิดมากๆ รถมาไวนี่คือ สะพานลอยให้คนข้ามมีจุดเดียวอีกไกลสุดๆ เส้นนี้อยู่ระหว่างรอยต่อเขตบางกอกน้อยกะตลิ่งชัน,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-02-18 0:39:27,2024-02-20 21:31:19,https://twitter.com/DiFeuxng3/status/1626743160738291712,,,[],
1316,ntothemoon,1755931444436971530,ใครหมาหายมั้ย สีขาวมีลายน้ำตาล อยู่ตรงเลียบด่วน ถ้ากลับรถใต้ทางด่วนก่อนถึงแยกเอกมัยพระราม 9 จะเจอน้อง น้องอยู่ฟุตบาทฝั่งเลนขวาที่มุ่งหน้าไป โกลเด้นเพลส น้องอยู่ตรงเดิมมาสองวันแล้วอะ ไม่คิดว่าเป็นหมาจร เพราะไม่เคยเห็นมาก่อน + รถตรงเลียบด่วนวิ่งเร็วมากๆๆ ตรงเกาะกลางไม่มีอะไร,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2024-02-09 12:27:34,2024-02-20 21:31:19,https://twitter.com/ntothemoon/status/1755931444436971530,,,[],
1317,poppiieSW,1702353220750938566,สายๆวันนึงรู้สึกว่างจัดเลยเดินตามสายบีทีเอสจากช่องนนทรีไปพญาไท นี่เจอคนยืนเยี่ยวใส่พุ่มไม้ริมฟุตบาทกลางวันแสกๆอะ สุขภาพร่างกายดีขึ้นแต่สุขภาพจิตคือ…,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-09-14 16:06:50,2024-02-20 21:31:19,https://twitter.com/poppiieSW/status/1702353220750938566,,,[],
1318,PangjiTK,1693493458298908809,เคยเดินสวนกับน้องกันต์ กันต์ชนุตม์ตรงฟุตบาทแถวพญาไท ตอนนั้นเราเป็นเอฟซีน้องอยู่ แล้วคือน้องกันต์เป็นคนทักเรา เพราะเราไม่ได้ใส่แว่น มองไม่เห็น  ตอนได้ยินชื่อตัวเองยังงงๆเลยว่าใครเรียกฟร่ะ พอเงยหน้าขึ้นมอง อ่าว เมนชั้นเอง 5555 แล้วพึ่งมาฟินตอนเดินผ่านไปแล้วว่า น้องจำชั้นได้ 555,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-08-21 5:21:18,2024-02-20 21:31:19,https://twitter.com/PangjiTK/status/1693493458298908809,,,[],
1319,zhawwiiy,1627293988905684992,ถ่านรูปแจ้งแบบเห็นป้ายทะเบียนโคตรชัด ป้ายวหญ่กว่าหน้าคนที่เดินฟุตบาทอีก 2 ปีละ ไม่มีดำเนินการเลย เขตพญาไท,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-02-19 13:08:15,2024-02-20 21:31:19,https://twitter.com/zhawwiiy/status/1627293988905684992,,,['https://pbs.twimg.com/media/FpRTBWqaMAEh6zY?format=jpg&name=small'],
1320,cakeandbread,1738052239707812191,ไปดูแถวพรานนกสิคับ แล่หมูกันบนฟุตบาทเลย,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-12-22 4:22:00,2024-02-20 21:31:19,https://twitter.com/cakeandbread/status/1738052239707812191,,,[],
1321,majayuta,1701931372401856870,ฮาเกินพี่ บอกให้กุเดิน กุเดินจากบีไปรร1.9โลละ อากาศดีฟุตบาทดีๆก็เดินฉ่ำไปกทมอะ แถวพญาไท สีลม อโศกมันก็เดินได้สิ เจอสภาพอนุไรงี้เข้าไปข้อเท้าพลิกแน่,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2023-09-13 12:10:34,2024-02-20 21:31:19,https://twitter.com/majayuta/status/1701931372401856870,,,[],
